0; 2.0027160644531E-5
10000; 0.0084071159362793
20000; 0.018714904785156
30000; 0.031739950180054
40000; 0.046972036361694
50000; 0.058650970458984
60000; 0.069693088531494
70000; 0.09669303894043
80000; 0.10706996917725
90000; 0.11403489112854
100000; 0.1618390083313
110000; 0.15079498291016
120000; 0.16534996032715
130000; 0.19665288925171
140000; 0.18504309654236
150000; 0.20324301719666
160000; 0.21011400222778
170000; 0.2724781036377
180000; 0.23359179496765
190000; 0.25936698913574
200000; 0.24950098991394
210000; 0.29281997680664
220000; 0.31367897987366
230000; 0.29119896888733
240000; 0.36141800880432
250000; 0.35300397872925
260000; 0.32071805000305
270000; 0.36402010917664
280000; 0.39317083358765
290000; 0.38765406608582
300000; 0.42684698104858
310000; 0.38517093658447
320000; 0.46771621704102
330000; 0.43982911109924
340000; 0.42612099647522
350000; 0.44132709503174
360000; 0.46715903282166
370000; 0.46022701263428
380000; 0.49092483520508
390000; 0.49622106552124
400000; 0.49669098854065
410000; 0.4978289604187
420000; 0.51107215881348
430000; 0.51554584503174
440000; 0.52347993850708
450000; 0.53650498390198
460000; 0.55980801582336
470000; 0.57894086837769
480000; 0.59093499183655
490000; 0.57801795005798
500000; 0.59527802467346
510000; 0.64064002037048
520000; 0.63698697090149
530000; 0.63229990005493
540000; 0.64117503166199
550000; 0.65649795532227
560000; 0.66476702690125
570000; 0.66849207878113
580000; 0.68101119995117
590000; 0.69936203956604
600000; 0.69077682495117
610000; 0.70603394508362
620000; 0.72862720489502
630000; 0.74739503860474
640000; 0.77548885345459
650000; 0.73659014701843
660000; 0.75463795661926
670000; 0.76775598526001
680000; 0.78917503356934
690000; 0.80075907707214
700000; 0.82948899269104
710000; 0.81436800956726
720000; 0.82714486122131
730000; 0.81606101989746
740000; 0.84235787391663
750000; 0.82750511169434
760000; 0.85967302322388
770000; 0.85279512405396
780000; 0.8580858707428
790000; 0.92012786865234
800000; 0.9343888759613
810000; 0.99315595626831
820000; 0.937824010849
830000; 0.9455931186676
840000; 0.96579885482788
850000; 1.0195639133453
860000; 0.96897101402283
870000; 1.0733451843262
880000; 0.97059392929077
890000; 1.1422140598297
900000; 1.0566649436951
910000; 1.0486280918121
920000; 1.0747039318085
930000; 1.0907950401306
940000; 1.1049699783325
950000; 1.1086192131042
960000; 1.170147895813
970000; 1.1570591926575
980000; 1.2091999053955
990000; 1.2299568653107
1000000; 1.1677100658417
1010000; 1.1620202064514
1020000; 1.2695178985596
1030000; 1.1130321025848
1040000; 1.2820529937744
1050000; 1.231605052948
1060000; 1.2457659244537
1070000; 1.1994819641113
1080000; 1.2745540142059
1090000; 1.2254710197449
1100000; 1.259458065033
1110000; 1.3440821170807
1120000; 1.2656309604645
1130000; 1.3452641963959
1140000; 1.2989490032196
1150000; 1.277862071991
1160000; 1.4198181629181
1170000; 1.3111131191254
1180000; 1.372004032135
1190000; 1.4033341407776
1200000; 1.3904781341553
1210000; 1.383739233017
1220000; 1.3928949832916
1230000; 1.3774449825287
1240000; 1.4741449356079
1250000; 1.5271601676941
1260000; 1.6455941200256
1270000; 1.43212890625
1280000; 1.4765820503235
1290000; 1.4630100727081
1300000; 1.6170058250427
